id,board,tier,section_code,section_key,unit_key,subtopic_code,title,status,kahoot_url,worksheet_payhip_url,section_bundle_payhip_url,unit_bundle_payhip_url,bundle_url,past_paper_analysis_url,variant_practice_url,presale_release_date,presale_early_bird_end_date,presale_notes,notes
cie0580:statistics-e9:e9-05-scatter-diagrams,cie0580,Extended,E9,statistics-e9,statistics,E9-05,scatter diagrams,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:statistics-e9:e9-06-cumulative-frequency-diagrams,cie0580,Extended,E9,statistics-e9,statistics,E9-06,cumulative frequency diagrams,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:statistics-e9:e9-07-histograms,cie0580,Extended,E9,statistics-e9,statistics,E9-07,histograms,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-07,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-07,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:transformations-c7:c7-01-transformations,cie0580,Core,C7,transformations-c7,transformations,C7-01,transformations,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c7-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c7-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c7,https://payhip.com/25maths?src=cie0580-unit-transformations,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c7,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:transformations-e7:e7-01-transformations,cie0580,Extended,E7,transformations-e7,transformations,E7-01,transformations,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e7-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e7-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,https://payhip.com/25maths?src=cie0580-unit-transformations,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:transformations-e7:e7-02-vectors-in-two-dimensions,cie0580,Extended,E7,transformations-e7,transformations,E7-02,vectors in two dimensions,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e7-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e7-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,https://payhip.com/25maths?src=cie0580-unit-transformations,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:transformations-e7:e7-03-magnitude-of-a-vector,cie0580,Extended,E7,transformations-e7,transformations,E7-03,magnitude of a vector,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e7-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e7-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,https://payhip.com/25maths?src=cie0580-unit-transformations,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:transformations-e7:e7-04-vector-geometry,cie0580,Extended,E7,transformations-e7,transformations,E7-04,vector geometry,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e7-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e7-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,https://payhip.com/25maths?src=cie0580-unit-transformations,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e7,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-c6:c6-01-pythagoras-theorem,cie0580,Core,C6,trigonometry-c6,trigonometry,C6-01,pythagoras theorem,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c6-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c6-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-c6:c6-02-right-angled-triangles,cie0580,Core,C6,trigonometry-c6,trigonometry,C6-02,right angled triangles,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=c6-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=c6-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=c6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-01-pythagoras-theorem,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-01,pythagoras theorem,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-02-right-angled-triangles,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-02,right angled triangles,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-03-exact-trigonometric-values,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-03,exact trigonometric values,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-04-trigonometric-functions,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-04,trigonometric functions,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-05-non-right-angled-triangles,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-05,non right angled triangles,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
cie0580:trigonometry-e6:e6-06-pythagoras-and-trigonometry-in-3d,cie0580,Extended,E6,trigonometry-e6,trigonometry,E6-06,pythagoras and trigonometry in 3D,presale,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e6-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e6-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,https://payhip.com/25maths?src=cie0580-unit-trigonometry,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e6,,,2026-04-30,2026-03-31,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-01-use-of-symbols,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-01,use of symbols,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-02-algebraic-manipulation,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-02,algebraic manipulation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-03-expressions-and-formulae,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-03,expressions and formulae,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-04-linear-equations,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-04,linear equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-05-proportion,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-05,proportion,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-06-simultaneous-linear-equations,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-06,simultaneous linear equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-07-quadratic-equations,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-07,quadratic equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-f2:f2-08-inequalities,edexcel-4ma1,Foundation,F2,equations-f2,equations,F2-08,inequalities,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f2-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f2-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-01-use-of-symbols,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-01,use of symbols,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-02-algebraic-manipulation,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-02,algebraic manipulation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-03-expressions-and-formulae,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-03,expressions and formulae,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-04-linear-equations,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-04,linear equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-05-proportion,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-05,proportion,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-06-simultaneous-linear-equations,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-06,simultaneous linear equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-07-quadratic-equations,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-07,quadratic equations,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:equations-h2:h2-08-inequalities,edexcel-4ma1,Higher,H2,equations-h2,equations,H2-08,inequalities,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-01-angles-lines-and-triangles,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-01,angles lines and triangles,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-02-polygons,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-02,polygons,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-03-symmetry,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-03,symmetry,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-04-measures,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-04,measures,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-05-construction,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-05,construction,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-06-circle-properties,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-06,circle properties,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-07-geometrical-reasoning,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-07,geometrical reasoning,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-08-trigonometry-and-pythagoras-theorem,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-08,trigonometry and pythagoras theorem,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-09-mensuration-of-2d-shapes,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-09,mensuration of 2D shapes,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-09,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-09,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-10-3d-shapes-and-volume,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-10,3D shapes and volume,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-10,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-10,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-f4:f4-11-similarity,edexcel-4ma1,Foundation,F4,geometry-f4,geometry,F4-11,similarity,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f4-11,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f4-11,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-01-angles-lines-and-triangles,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-01,angles lines and triangles,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
